condition,query,database,same_model,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
procrustes,hoptimus0,hoptimus0,True,0.9994,1.0,1.0,0.9996166666666668,0.9996166666666668,1.0,0.999712321262329,5000.0,5000.0
procrustes,hoptimus0,virchow,False,0.4896,0.69,0.7506,0.5833398088325857,0.5833398088325857,2.0,0.6617173031618353,5000.0,5000.0
procrustes,hoptimus0,virchow2,False,0.3768,0.618,0.7138,0.4888270044917551,0.4888270044917551,3.0,0.5899321791986145,5000.0,5000.0
procrustes,virchow,gpfm,False,0.4278,0.708,0.804,0.5537489685578405,0.5537489685578405,2.0,0.6485970883617936,5000.0,5000.0
procrustes,virchow,hoptimus0,False,0.4006,0.6586,0.7556,0.519083883485454,0.519083883485454,2.0,0.6165707931287053,5000.0,5000.0
procrustes,virchow,virchow,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
procrustes,virchow,virchow2,False,0.3244,0.5484,0.6526,0.432924993624403,0.432924993624403,4.0,0.5430964655257285,5000.0,5000.0
procrustes,virchow2,gpfm,False,0.5208,0.7942,0.8758,0.6441641074630994,0.6441641074630994,1.0,0.7226923868490026,5000.0,5000.0
procrustes,virchow2,hoptimus0,False,0.477,0.7528,0.8416,0.6005369209231112,0.6005369209231112,2.0,0.6863701992528568,5000.0,5000.0
procrustes,virchow2,virchow,False,0.456,0.6896,0.7656,0.563289270701603,0.563289270701603,2.0,0.6506489153168912,5000.0,5000.0
procrustes,virchow2,virchow2,True,0.9994,1.0,1.0,0.9996166666666668,0.9996166666666668,1.0,0.999712321262329,5000.0,5000.0
autoencoder,gpfm,gpfm,True,0.9996,1.0,1.0,0.9997666666666668,0.9997666666666668,1.0,0.9998261859507144,5000.0,5000.0
autoencoder,gpfm,hoptimus0,False,0.978,0.9952,0.9984,0.9853526738816738,0.9853526738816738,1.0,0.9888571645344099,5000.0,5000.0
autoencoder,gpfm,virchow,False,0.9802,0.9952,0.9976,0.9866499202459943,0.9866499202459943,1.0,0.9898248225484947,5000.0,5000.0
autoencoder,gpfm,virchow2,False,0.983,0.9972,0.9982,0.9890773539871712,0.9890773539871712,1.0,0.9917015381438414,5000.0,5000.0
